id,name,type_line,power,toughness,colors,text,image,back,variants
"lrw-4","Merfolk Wizard","Token Creature — Merfolk Wizard","1","1","U","","https://cards.scryfall.io/normal/front/5/2/526da544-23dd-42b8-8c00-c3609eea4489.jpg?1783942838","",""
"soi-10","Human Cleric","Token Creature — Human Cleric","1","1","BW","","https://cards.scryfall.io/normal/front/9/4/94ed2eca-1579-411d-af6f-c7359c65de30.jpg?1783937680","","https://cards.scryfall.io/normal/front/7/0/7081602e-84a3-45b0-87f6-f0f236a5264e.jpg?1783907967|https://cards.scryfall.io/normal/front/a/a/aaa2dd93-d623-4b7c-8d0b-99f4df63e1a0.jpg?1783913134|https://cards.scryfall.io/normal/front/5/2/52f11140-732c-4087-848c-7850d3c11c2d.jpg?1783919205"
"blb-8","Splash Lasher","Token Creature — Frog Wizard","1","1","U","When this creature enters, tap up to one target creature and put a stun counter on it. (This token's mana cost is {3}{U}.)","https://cards.scryfall.io/normal/front/5/3/53065735-c427-458e-ade4-ec2d81c8d277.jpg?1783909771","",""
"khm-22","Tyvar Kell Emblem","Emblem","","","","Whenever you cast an Elf spell, it gains haste until end of turn and you draw two cards.","https://cards.scryfall.io/normal/front/5/3/53162f62-5327-4f2d-8f34-e90de2a1c818.jpg?1783928075","",""
"dtk-4","Zombie Horror","Token Creature — Zombie Horror","*","*","B","","https://cards.scryfall.io/normal/front/5/3/533c41ab-d9ee-4817-a982-41d4da6fa9ad.jpg?1783938561","",""
"blb-15","Starscape Cleric","Token Creature — Bat Cleric","1","1","B","Flying This creature can't block. Whenever you gain life, each opponent loses 1 life. (This token's mana cost is {1}{B}.)","https://cards.scryfall.io/normal/front/5/3/5379a77e-4b98-4abc-b967-fbc76bb85fc6.jpg?1783909768","",""
"c14-11","Zombie","Token Creature — Zombie","*","*","U","","https://cards.scryfall.io/normal/front/d/7/d791c7af-1ba7-45ab-ad0c-be9ebc9e51f9.jpg?1783938798","","https://cards.scryfall.io/normal/front/f/7/f7ee09ec-0d88-469d-b61c-976f3be47766.jpg?1783915257|https://cards.scryfall.io/normal/front/5/3/539f4b60-667b-469d-9191-eacaad5c0db1.jpg?1783924698|https://cards.scryfall.io/normal/front/d/d/dd7d1b61-54c3-4d4c-88cd-c7ad7789a8dd.jpg?1783925230"
"snc-10","Dog","Token Creature — Dog","3","1","G","Vigilance","https://cards.scryfall.io/normal/front/6/7/6736fe71-bd55-4602-b0aa-ece6193048a9.jpg?1783922959","","https://cards.scryfall.io/normal/front/5/3/53f30e6b-602d-4e7d-b217-8c8d6b9ecc27.jpg?1783913135"
"blb-16","Thornplate Intimidator","Token Creature — Rat Rogue","1","1","B","When this creature enters, target opponent loses 3 life unless they sacrifice a nonland permanent or discard a card. (This token's mana cost is {3}{B}.)","https://cards.scryfall.io/normal/front/5/3/53fd3dd0-81b6-4f4a-86e6-920170017c92.jpg?1783909767","",""
"40k-14","Necron Warrior","Token Artifact Creature — Necron Warrior","2","2","B","","https://cards.scryfall.io/normal/front/5/4/542b3490-1247-4f47-98b6-c67cabae53cb.jpg?1783920663","",""
"ktk-11","Morph","Creature","2","2","","(You can cover a face-down creature with this reminder card. A card with morph can be turned face up any time for its morph cost.)","https://cards.scryfall.io/normal/front/b/c/bc513990-b4e8-498b-84d5-8317bc79a667.jpg?1783939035","","https://cards.scryfall.io/normal/front/5/4/5430da88-b72e-4d64-bd3c-b21062cac1c2.jpg?1783912609|https://cards.scryfall.io/normal/front/e/9/e9375cbe-93c0-41a5-a6e3-fb4416f54a69.jpg?1783932823|https://cards.scryfall.io/normal/front/c/d/cd0b42a0-5e08-406d-82b0-be5f72870c47.jpg?1783935202|https://cards.scryfall.io/normal/front/5/f/5f29231c-dd21-4a45-a1f0-464d338128ed.jpg?1783938560"
"fin-19","Angelo","Token Legendary Creature — Dog","1","1","GW","","https://cards.scryfall.io/normal/front/5/4/54347961-0a41-4f62-b47e-2afa0ca07b21.jpg?1783906131","",""
"pip-2","Human Knight","Token Creature — Human Knight","2","2","W","This creature gets +2/+2 as long as an artifact entered the battlefield under your control this turn.","https://cards.scryfall.io/normal/front/5/4/546bda77-e3a8-4f2a-ba9c-94fb0b9ff183.jpg?1783912048","",""
"sos-13","Professor Dellian Fel Emblem","Emblem","","","","Whenever you gain life, target opponent loses that much life.","https://cards.scryfall.io/normal/front/5/4/5472cdbf-eec2-40fe-a1f5-1a4eb74126c0.jpg?1783903561","",""
"emn-2","Human Wizard","Token Creature — Human Wizard","1","1","U","","https://cards.scryfall.io/normal/front/e/4/e4439a8b-ef98-428d-a274-53c660b23afe.jpg?1783937418","","https://cards.scryfall.io/normal/front/5/4/547ba2bc-2520-4d79-b9c9-a17f921df1bd.jpg?1783907971|https://cards.scryfall.io/normal/front/b/3/b3c14ab4-339b-4be2-a907-b3360bc73aee.jpg?1783919205"
"kld-11","Nissa, Vital Force Emblem","Emblem — Nissa","","","","Whenever a land enters the battlefield under your control, you may draw a card.","https://cards.scryfall.io/normal/front/5/4/54986eaa-1bbb-4d34-ae09-fa7de2627ba0.jpg?1783937237","",""
"mkm-8","Ooze","Token Creature — Ooze","0","0","G","Trample","https://cards.scryfall.io/normal/front/5/4/54b37032-9660-4dfb-9629-c4e8eddc43b0.jpg?1783912608","",""
"unf-2","Clown Robot","Token Artifact Creature — Clown Robot","1","1","W","","https://cards.scryfall.io/normal/front/5/4/54d001ca-285e-4033-9d97-0a1db3a8ec7b.jpg?1783920625","","https://cards.scryfall.io/normal/front/7/f/7fcd324b-8325-40f3-8a02-b84102cc63ab.jpg?1783920624"
"one-9","The Hollow Sentinel","Token Legendary Artifact Creature — Phyrexian Golem","3","3","","","https://cards.scryfall.io/normal/front/5/4/54e0cbfa-a7f9-49a6-9bca-4a08f5b8da93.jpg?1783918167","",""
"dde-1","Hornet","Token Artifact Creature — Insect","1","1","","Flying, haste","https://cards.scryfall.io/normal/front/5/4/54ec2cd6-51f6-4e12-af90-fa254f14ad32.jpg?1783942015","",""
"bfz-14","Kiora, Master of the Depths Emblem","Emblem — Kiora","","","","Whenever a creature enters the battlefield under your control, you may have it fight target creature.","https://cards.scryfall.io/normal/front/5/5/55952cc8-09d8-4260-8387-284df7223d74.jpg?1783938117","",""
"otj-8","Vampire Rogue","Token Creature — Vampire Rogue","1","1","B","Lifelink","https://cards.scryfall.io/normal/front/5/5/55a35e07-9d80-4f2b-a000-5638b72a9808.jpg?1783911527","",""
"mor-3","Treefolk Shaman","Token Creature — Treefolk Shaman","2","5","G","","https://cards.scryfall.io/normal/front/5/5/55c82ec9-692e-48eb-9337-c350fe815a3e.jpg?1783942773","","https://cards.scryfall.io/normal/front/d/7/d75c1ada-2a49-49e8-800d-f11d08263dde.jpg?1783939952"
"ltc-1","Bird","Token Creature — Bird","3","3","W","Flying Whenever this creature attacks, target attacking creature gains flying until end of turn.","https://cards.scryfall.io/normal/front/5/6/561341f5-3eb1-4f52-8dee-668a60e091be.jpg?1783916064","",""
"war-19","Nissa, Who Shakes the World Emblem","Emblem — Nissa","","","","Lands you control have indestructible.","https://cards.scryfall.io/normal/front/5/6/56b191fe-7a92-4d08-91a4-036699d08bc4.jpg?1783933348","",""
"akh-10","Sacred Cat","Token Creature — Zombie Cat","1","1","W","Lifelink","https://cards.scryfall.io/normal/front/5/6/56ea5f68-3818-43d3-9b7b-c344305a8423.jpg?1783936414","",""
"hou-11","Snake","Token Creature — Snake","5","4","G","","https://cards.scryfall.io/normal/front/5/7/57708b3d-ddfb-4924-b5c9-123aa9e967ad.jpg?1783936064","",""
"sos-2","Elemental","Token Creature — Elemental","3","3","RU","Flying","https://cards.scryfall.io/normal/front/5/7/57b98846-85e3-47c7-a903-29953d0b0e8a.jpg?1783903564","","https://cards.scryfall.io/normal/front/b/5/b5b2df9c-228f-4441-a962-46b335bb356e.jpg?1783903563"
"msh-13","Moloid","Token Creature — Minion","1","1","G","Whenever this token attacks, you may mill a card.","https://cards.scryfall.io/normal/front/5/7/57bcf5f4-da1e-4b6a-85ef-aad91d2276cf.jpg?1783902803","",""
"snc-9","Cat","Token Creature — Cat","2","2","G","Haste","https://cards.scryfall.io/normal/front/5/7/57bd0b29-0860-4ee3-832a-f62ba7bf4aac.jpg?1783922959","","https://cards.scryfall.io/normal/front/6/8/687bbd21-ae87-43b9-9d32-e981e7a78d76.jpg?1783913135"
"c20-12","Hydra","Token Creature — Hydra","0","0","G","","https://cards.scryfall.io/normal/front/e/b/ebe2f431-75b6-4c3c-a601-15814752ea6c.jpg?1783931099","","https://cards.scryfall.io/normal/front/d/5/d50eb149-015c-49c9-a3de-c62189c5582d.jpg?1783921133|https://cards.scryfall.io/normal/front/5/7/57cad0da-ac47-4324-9810-cf2ae94fd5e0.jpg?1783913390"
"40k-8","Sicarian Infiltrator","Token Artifact Creature — Human Soldier","1","2","U","When Sicarian Infiltrator enters the battlefield, draw a card.","https://cards.scryfall.io/normal/front/5/8/58784a4f-8190-4751-b42c-fff188ad3ce5.jpg?1783920670","",""
"jou-6","Snake","Token Enchantment Creature — Snake","1","1","BG","Deathtouch","https://cards.scryfall.io/normal/front/5/9/5910a7f2-71a7-4e85-8feb-4a0da228eb15.jpg?1783939392","",""
"onc-16","Phyrexian Wurm","Token Creature — Phyrexian Wurm","*","*","G","Trample Toxic 1 (Players dealt combat damage by this creature also get a poison counter.)","https://cards.scryfall.io/normal/front/5/9/594c55d3-d435-4dec-bc92-011442a43684.jpg?1783918174","",""
"m11-2","Bird","Token Creature — Bird","3","3","W","Flying","https://cards.scryfall.io/normal/front/5/a/5a84671e-cbe8-467e-9a8a-bbecba6158fa.jpg?1783941780","","https://cards.scryfall.io/normal/front/5/9/5988dc9e-724f-4645-8769-b94c5ef631b9.jpg?1783932835|https://cards.scryfall.io/normal/front/b/6/b6311cc7-8431-43a3-83ec-b2a5f07acf56.jpg?1783941039"
"dom-7","Demon","Token Creature — Demon","6","6","B","Flying, trample At the beginning of your upkeep, sacrifice another creature. If you can't, this creature deals 6 damage to you.","https://cards.scryfall.io/normal/front/7/3/73b858b5-803b-4bcf-99d6-8c20c8b37f07.jpg?1783934931","","https://cards.scryfall.io/normal/front/5/9/598e58b8-d26f-4bbf-a002-a93cac642a17.jpg?1783916649"
"c14-30","Stoneforged Blade","Token Artifact — Equipment","","","","Indestructible Equipped creature gets +5/+5 and has double strike. Equip {0}","https://cards.scryfall.io/normal/front/5/9/59a00cac-53ae-46ad-8468-e6d1db40b266.jpg?1783938792","","https://cards.scryfall.io/normal/front/a/0/a0f2a88f-ff00-4ef7-a9ed-e8457df2c9d3.jpg?1783915244"
"big-1","Bat","Token Creature — Bat","2","1","B","Flying","https://cards.scryfall.io/normal/front/5/9/59f138e5-501d-486f-b9a0-3f37640398a0.jpg?1783911689","",""
"ust-9","Zombie // Zombie","Token Creature — Zombie // Token","","","","","https://cards.scryfall.io/normal/front/5/a/5a561f84-5696-44a5-8dc1-227af883341d.jpg?1783935359","https://cards.scryfall.io/normal/back/5/a/5a561f84-5696-44a5-8dc1-227af883341d.jpg?1783935359",""
"akh-12","Temmet, Vizier of Naktamun","Token Creature — Zombie Human Cleric","2","2","W","Temmet, Vizier of Naktamun is legendary. At the beginning of combat on your turn, target creature token you control gets +1/+1 until end of turn and can't be blocked this turn.","https://cards.scryfall.io/normal/front/5/a/5a6201e6-7dcd-40b1-97aa-fd9c860cea97.jpg?1783936413","",""
"onc-15","Phyrexian Insect","Token Creature — Phyrexian Insect","1","1","G","Infect (This creature deals damage to creatures in the form of -1/-1 counters and to players in the form of poison counters.)","https://cards.scryfall.io/normal/front/5/a/5a90e8ab-5a76-4834-9cd6-186af939ea41.jpg?1783918174","",""
"bbd-8","Rowan Kenrith Emblem","Emblem — Rowan","","","","Whenever you activate an ability that isn't a mana ability, copy it. You may choose new targets for the copy.","https://cards.scryfall.io/normal/front/a/6/a603338e-8ea4-4952-b88f-97d439594ad9.jpg?1783934652","","https://cards.scryfall.io/normal/front/5/b/5b2f81ee-f258-40c4-abc6-0c80421b0837.jpg?1783922302"
"mm2-8","Thrull","Token Creature — Thrull","1","1","B","","https://cards.scryfall.io/normal/front/5/b/5b9f471a-1822-4981-95a9-8923d83ddcbf.jpg?1783938372","","https://cards.scryfall.io/normal/front/d/c/dc5604c5-4fff-4bb6-bf6d-69027e4eeb21.jpg?1783915255"
"m21-20","Cat","Token Creature — Cat","1","1","G","","https://cards.scryfall.io/normal/front/f/b/fbdf8dc1-1b10-4fce-97b9-1f5600500cc1.jpg?1783930586","","https://cards.scryfall.io/normal/front/7/e/7ebd7482-0f67-4afa-ba82-bf12e7e07b30.jpg?1783906758|https://cards.scryfall.io/normal/front/5/c/5c53bf06-f681-4d5c-b303-cc7c050f5b01.jpg?1783913143"
"thb-3","Pegasus","Token Creature — Pegasus","2","2","W","Flying","https://cards.scryfall.io/normal/front/d/e/dee1c2ee-d92e-409a-995a-b4c91620c918.jpg?1783931453","","https://cards.scryfall.io/normal/front/f/1/f130171f-a3e2-4dac-806a-1f2c428ac9fc.jpg?1783903574|https://cards.scryfall.io/normal/front/5/c/5c83b97b-e74b-40b3-8465-28de8d8e0437.jpg?1783914994|https://cards.scryfall.io/normal/front/9/c/9c2f9b68-07a4-4502-9cf8-de8583b5cdd0.jpg?1783915237"
"blb-5","Warren Warleader","Token Creature — Rabbit Knight","1","1","W","Whenever you attack, choose one — • Create a 1/1 white Rabbit creature token that's tapped and attacking. • Attacking creatures you control get +1/+1 until end of turn. (This token's mana cost is {2}{W}{W}.)","https://cards.scryfall.io/normal/front/5/c/5cc9b628-0a3a-4d09-ae4a-57c7f6f9ac36.jpg?1783909771","",""
"f18-3","Illusion // Saproling","Token Creature — Illusion // Token Creature — Saproling","","","","","https://cards.scryfall.io/normal/front/5/c/5cf70d25-9de9-4c3a-a52f-be17831e5695.jpg?1783935353","https://cards.scryfall.io/normal/back/5/c/5cf70d25-9de9-4c3a-a52f-be17831e5695.jpg?1783935353",""
"l14-2","Minotaur","Token Creature — Minotaur","2","3","R","","https://cards.scryfall.io/normal/front/6/2/62a8926c-94d7-4399-ad38-f235bbfd1a7e.jpg?1783939589","","https://cards.scryfall.io/normal/front/5/d/5d2a3833-ab5b-4f84-b39c-d0eeb7b474d3.jpg?1783939393"
"c17-4","Vampire","Token Creature — Vampire","1","1","B","","https://cards.scryfall.io/normal/front/5/d/5d328599-b5c8-4cf7-9d62-fe8492e02f48.jpg?1783935828","","https://cards.scryfall.io/normal/front/7/3/73690930-4b00-4f35-aa6f-bbfeeb711330.jpg?1783907970"
"ust-8","Vampire // Vampire","Token Creature — Vampire // Token","","","","","https://cards.scryfall.io/normal/front/5/d/5d9e999f-7033-4ccd-933a-eac4105b3edc.jpg?1783935359","https://cards.scryfall.io/normal/back/5/d/5d9e999f-7033-4ccd-933a-eac4105b3edc.jpg?1783935359",""
"ori-8","Elemental","Token Creature — Elemental","2","2","G","","https://cards.scryfall.io/normal/front/b/7/b7047838-ac9f-4ca1-9827-73d87098124f.jpg?1783938293","","https://cards.scryfall.io/normal/front/5/d/5dc134da-51b8-452d-b515-54def56fe0c7.jpg?1783929246"
"zen-4","Illusion","Token Creature — Illusion","2","2","U","","https://cards.scryfall.io/normal/front/5/d/5dcbf662-7263-414a-b64b-ccf9aab20faa.jpg?1783942179","",""
"eld-20","On an Adventure","Card","","","","After an Adventure resolves, you can place the exiled card here. You may cast the creature from exile.","https://cards.scryfall.io/normal/front/a/8/a8d50cf9-03e6-467a-aadf-84a24106ffa9.jpg?1783932476","","https://cards.scryfall.io/normal/front/5/e/5e289bb3-f6de-450d-9f7e-77e2e70cb7cc.jpg?1789631306|https://cards.scryfall.io/normal/front/f/c/fcf4c7fb-7859-4c11-8552-6817f5119d2e.jpg?1783914988"
"who-4","Horse","Token Creature — Horse","2","2","W","Doctors you control have horsemanship. (They can't be blocked except by creatures with horsemanship.)","https://cards.scryfall.io/normal/front/5/e/5e29c393-6d89-481d-8f33-19c61c46621a.jpg?1783914719","","https://cards.scryfall.io/normal/front/d/e/dea25527-2c98-4c6b-ac1c-cabf69fda851.jpg?1783914711"
"dd1-t1","Elemental","Token Creature — Elemental","7","7","G","Trample","https://cards.scryfall.io/normal/front/5/e/5e37e5ee-d860-4a81-951b-d03bcea9feff.jpg?1783942818","","https://cards.scryfall.io/normal/front/7/7/7737cbbf-659e-4a8d-9918-50652d6c0863.jpg?1783928085|https://cards.scryfall.io/normal/front/a/c/acd51eed-bd5a-417a-811d-fbd1c08a3715.jpg?1783938733"
"dsk-7","Toy","Token Artifact Creature — Toy","1","1","W","","https://cards.scryfall.io/normal/front/5/e/5e6d479d-c30d-4048-b250-5233358a174c.jpg?1783909266","",""
"nec-6","Smoke Blessing","Token Enchantment — Aura","","","R","Enchant creature When enchanted creature dies, it deals 1 damage to its controller and you create a Treasure token.","https://cards.scryfall.io/normal/front/5/e/5eb01bef-8989-4b38-a303-0aafab1b33e5.jpg?1783923718","",""
"otj-10","Mercenary","Token Creature — Mercenary","1","1","R","{T}: Target creature you control gets +1/+0 until end of turn. Activate only as a sorcery.","https://cards.scryfall.io/normal/front/5/f/5f04607f-eed2-462e-897f-82e41e5f7049.jpg?1783911526","",""
"aer-4","Tezzeret the Schemer Emblem","Emblem — Tezzeret","","","","At the beginning of combat on your turn, target artifact you control becomes an artifact creature with base power and toughness 5/5.","https://cards.scryfall.io/normal/front/5/f/5f136537-1ebe-4018-b406-44ef32ceef04.jpg?1783936709","",""
"vow-15","Human Soldier","Token Creature — Human Soldier","1","1","GW","Training (Whenever this creature attacks with another creature with greater power, put a +1/+1 counter on this creature.)","https://cards.scryfall.io/normal/front/5/f/5f3c4810-7359-42b7-905f-4845f6d1daf6.jpg?1783924693","","https://cards.scryfall.io/normal/front/e/3/e35e232f-e98b-49c7-a68c-d8e3339e90b5.jpg?1783907966"
"m19-2","Avatar","Token Creature — Avatar","4","4","W","Flying","https://cards.scryfall.io/normal/front/5/f/5f3f8f97-0c27-49d6-ae9a-a0fe2a7ce38b.jpg?1783934471","",""
"j12-9","Centaur","Token Creature — Centaur","3","3","G","","https://cards.scryfall.io/normal/front/f/2/f27302e5-70eb-4c7a-a758-f37a6af98e12.jpg?1783940864","","https://cards.scryfall.io/normal/front/5/f/5f657b65-67fc-4b7d-bc9e-840190f69362.jpg?1783913155|https://cards.scryfall.io/normal/front/7/3/733268ab-9ec0-4838-9a02-5a95dab3a400.jpg?1783925227|https://cards.scryfall.io/normal/front/9/1/91a182ce-11e6-4a7e-a306-15e3670fc433.jpg?1783932829|https://cards.scryfall.io/normal/front/5/f/5fc993a7-a1ce-4403-a0a0-2afc9f9eca42.jpg?1783933603"
"isd-5","Vampire","Token Creature — Vampire","2","2","B","Flying","https://cards.scryfall.io/normal/front/5/f/5f68c2ab-5131-4620-920f-7ba99522ccf0.jpg?1783940882","","https://cards.scryfall.io/normal/front/c/5/c5cb4398-e180-472e-8662-2a5902bafb4f.jpg?1783907971|https://cards.scryfall.io/normal/front/8/7/8711cd95-4f99-48aa-b0e6-92a1354372f4.jpg?1783913140|https://cards.scryfall.io/normal/front/7/1/71496671-f7ba-4014-a895-d70a27979db7.jpg?1783939037"
"thb-8","Elemental","Token Creature — Elemental","*","1","R","Trample, haste","https://cards.scryfall.io/normal/front/6/0/60466c78-155e-442b-8022-795e1e9de8df.jpg?1783931453","",""
"who-19","Alien Insect","Token Creature — Alien Insect","1","1","GW","Flying","https://cards.scryfall.io/normal/front/6/0/609bcaff-c903-40ce-9b3e-bb7b07bb9125.jpg?1783914715","","https://cards.scryfall.io/normal/front/c/8/c832e03c-111a-409e-a88c-6edbb528a239.jpg?1783914702"
"f18-2","City's Blessing // Elemental","Card // Token Creature — Elemental","","","","","https://cards.scryfall.io/normal/front/6/0/60ca146d-4e88-4e87-a775-9cfbc9e6b9f2.jpg?1783935352","https://cards.scryfall.io/normal/back/6/0/60ca146d-4e88-4e87-a775-9cfbc9e6b9f2.jpg?1783935352",""
"hou-2","Champion of Wits","Token Creature — Zombie Naga Wizard","4","4","B","When Champion of Wits enters the battlefield, you may draw cards equal to its power. If you do, discard two cards.","https://cards.scryfall.io/normal/front/6/5/65eebe6c-5bc9-463c-b74c-eae79fc3c1b6.jpg?1783936070","","https://cards.scryfall.io/normal/front/c/c/ccca4d2c-71b1-4757-bfdf-8eccb435fd0a.jpg?1783923175|https://cards.scryfall.io/normal/front/a/b/aba3f11a-1be0-4915-8aec-225fa59eddce.jpg?1783926352|https://cards.scryfall.io/normal/front/6/1/610d40e4-cbc5-4776-8544-5bc09df7e4f9.jpg?1783927203"
