id,name,type_line,power,toughness,colors,text,image
"clb-8","Skeleton","Token Creature — Skeleton","4","1","B","Menace (This creature can't be blocked except by two or more creatures.)","https://cards.scryfall.io/normal/front/c/f/cf4c245f-af2f-46a7-81f3-670a04940901.jpg?1783922321"
"one-8","Drone","Token Artifact Creature — Drone","2","2","","Deathtouch When this creature leaves the battlefield, each opponent loses 2 life and you gain 2 life.","https://cards.scryfall.io/normal/front/c/f/cfacac5f-7685-4792-9e4c-166d4b421240.jpg?1783918167"
"cmm-67","Wall","Token Creature — Wall","0","4","W","Defender, flying","https://cards.scryfall.io/normal/front/d/0/d08e421a-49ef-448c-9e04-9c5a7e5c071c.jpg?1783915232"
"gk1-9","Wurm // Saproling","Token Creature — Wurm // Token Creature — Saproling","","","","","https://cards.scryfall.io/normal/front/d/0/d0c052ed-c761-4f1d-816b-092cdd6cb0fa.jpg?1783934008"
"m14-13","Garruk, Caller of Beasts Emblem","Emblem — Garruk","","","","Whenever you cast a creature spell, you may search your library for a creature card, put it onto the battlefield, then shuffle your library.","https://cards.scryfall.io/normal/front/d/1/d16429cb-9b00-4411-9ffc-252b38ad0b8c.jpg?1783939878"
"neo-12","Spirit","Token Creature — Spirit","*","*","G","","https://cards.scryfall.io/normal/front/d/2/d237377d-b79b-4f27-a142-e2c1756e0d94.jpg?1783923712"
"gk1-10","Elemental // Centaur","Token Creature — Elemental // Token Creature — Centaur","","","","","https://cards.scryfall.io/normal/front/d/2/d2d19d33-407b-42fc-84de-d8a0642723c1.jpg?1783934009"
"mh3-6","Fox","Token Creature — Fox","2","2","W","Vigilance","https://cards.scryfall.io/normal/front/d/3/d31d906e-e5c2-48ad-b7b0-f740ea4447ff.jpg?1783911117"
"mid-9","Insect","Token Creature — Insect","3","3","G","","https://cards.scryfall.io/normal/front/d/5/d53e20ee-b43c-45aa-9921-2c6f7ddc27fb.jpg?1783925222"
"woc-12","Pirate","Token Creature — Pirate","4","2","R","This creature can't block.","https://cards.scryfall.io/normal/front/d/5/d5f108e7-7454-4c11-b1de-97d0bcc3c470.jpg?1783914993"
"msh-10","The Void","Token Legendary Creature — Horror Villain","5","5","B","Flying, indestructible The Void attacks each combat if able.","https://cards.scryfall.io/normal/front/d/6/d656b085-fb86-4d2f-a4fc-b65f6ed9f001.jpg?1783902802"
"l17-1","Gremlin // Energy Reserve","Token Creature — Gremlin // Card","","","","","https://cards.scryfall.io/normal/front/d/6/d67c7d80-05c9-4bd3-9a8e-14dfe4c075cd.jpg?1783936788"
"eld-19","Garruk, Cursed Huntsman Emblem","Emblem","","","","Creatures you control get +3/+3 and have trample.","https://cards.scryfall.io/normal/front/d/6/d6c65749-1774-4b36-891e-abf762c95cec.jpg?1783932476"
"clb-7","Demon","Token Creature — Demon","3","3","B","","https://cards.scryfall.io/normal/front/d/7/d744d755-ac09-4511-8664-5ff973e92fc5.jpg?1783922321"
"moc-29","Butterfly","Token Creature — Insect","1","1","G","Flying","https://cards.scryfall.io/normal/front/d/7/d7636957-f183-4f58-87a6-056cde657114.jpg?1783916646"
"woe-4","Mouse","Token Creature — Mouse","1","1","W","","https://cards.scryfall.io/normal/front/d/8/d80435c8-9a41-47cb-be84-784a278adcae.jpg?1783914992"
"msh-8","Galactus","Token Legendary Creature — Elder Alien","16","16","B","Flying, trample Whenever Galactus attacks, destroy target land.","https://cards.scryfall.io/normal/front/d/9/d911f8c6-88a5-4f66-a400-4df72b49c351.jpg?1783902803"
"drc-5","Champion of Wits","Token Creature — Zombie Snake Wizard","4","4","B","When this token enters, you may draw cards equal to its power. If you do, discard two cards.","https://cards.scryfall.io/normal/front/d/9/d945177b-a94f-4d05-8d4c-d03afb04acf5.jpg?1783907676"
"40k-1","Astartes Warrior","Token Creature — Astartes Warrior","2","2","W","Vigilance","https://cards.scryfall.io/normal/front/d/9/d9662108-7a01-48d4-bb5d-edcbf1ed5a0d.jpg?1783920671"
"blb-14","Snail","Token Creature — Snail","1","1","B","","https://cards.scryfall.io/normal/front/d/9/d9bb0a91-b73e-465b-8c0e-50fc28e66fda.jpg?1783909767"
"one-4","Phyrexian Horror","Token Creature — Phyrexian Horror","*","1","R","Trample, haste","https://cards.scryfall.io/normal/front/d/a/da13c90f-9ed2-4262-88e2-17daa294537b.jpg?1783918169"
"msh-21","Sturdy Shield","Token Artifact — Equipment","","","","Equipped creature gets +1/+2. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)","https://cards.scryfall.io/normal/front/d/a/da23a10f-7ac6-4cdc-a35c-ef6bba6b6b6f.jpg?1783902798"
"thb-14","Wall","Token Artifact Creature — Wall","0","4","","Defender","https://cards.scryfall.io/normal/front/d/b/dbdd5d53-65e7-42c3-a325-791f11335e62.jpg?1783931450"
"otj-4","Sheep","Token Creature — Sheep","1","1","W","","https://cards.scryfall.io/normal/front/d/c/dccb30d0-b491-43be-8aa0-2ee7da86343e.jpg?1783911528"
"clb-39","Centaur","Token Creature — Centaur","3","3","G","Protection from black","https://cards.scryfall.io/normal/front/d/c/dcd41697-6fe6-423c-a04a-035a3d4f8fd2.jpg?1783922307"
"otj-14","Varmint","Token Creature — Varmint","2","1","G","","https://cards.scryfall.io/normal/front/d/c/dcefb329-b93d-41a1-88d3-8058afebeca8.jpg?1783911523"
"unf-4","Contortionist // Contortionist","Token Creature — Octopus Performer // Token Creature — Octopus Performer","","","","","https://cards.scryfall.io/normal/front/d/d/dd308e57-6ded-4131-bc52-6c04025b8e60.jpg?1783920633"
"fin-13","Horror","Token Creature — Horror","2","2","B","","https://cards.scryfall.io/normal/front/d/d/ddcf50c2-24f5-46b4-bfe9-c636bb51bae5.jpg?1783906133"
"war-16","Citizen","Token Creature — Citizen","2","2","BGRUW","This creature is all colors.","https://cards.scryfall.io/normal/front/d/e/de7ba875-f77b-404f-8b75-4ba6f81da410.jpg?1783933348"
"neo-18","Kaito Shizuki Emblem","Emblem","","","","Whenever a creature you control deals combat damage to a player, search your library for a blue or black creature card, put it onto the battlefield, then shuffle.","https://cards.scryfall.io/normal/front/d/f/df296190-e51b-44a7-ae83-279fee3151a5.jpg?1783923710"
"uma-4","Homunculus","Token Creature — Homunculus","2","2","U","","https://cards.scryfall.io/normal/front/f/3/f3c6ef29-b879-4813-87b0-0e3ba2b5cb29.jpg?1783933881"
"ust-1","Angel // Angel","Token Creature — Angel // Token","","","","","https://cards.scryfall.io/normal/front/e/2/e2235007-b02e-463b-95e1-a8bea74a0f9d.jpg?1783935364"
"blb-22","Rust-Shield Rampager","Token Creature — Raccoon Warrior","1","1","G","This creature can't be blocked by creatures with power 2 or less. (This token's mana cost is {3}{G}.)","https://cards.scryfall.io/normal/front/e/2/e2dd6325-e3d8-4816-ac52-8838c12b4922.jpg?1783909766"
"fin-18","Frog","Token Creature — Frog","1","1","G","","https://cards.scryfall.io/normal/front/e/3/e3c84944-23b8-40d7-9b25-c746b08b4dc4.jpg?1783906132"
"blc-10","Steelburr Champion","Token Creature — Mouse Soldier","1","1","W","Vigilance Whenever an opponent casts a noncreature spell, put a +1/+1 counter on this creature. (This token's mana cost is {2}{W}.)","https://cards.scryfall.io/normal/front/e/3/e3d40cb6-e227-40bc-9f6f-baa67e4edcec.jpg?1783909760"
"akh-5","Glyph Keeper","Token Creature — Zombie Sphinx","5","3","W","Flying Whenever Glyph Keeper becomes the target of a spell or ability for the first time each turn, counter that spell or ability.","https://cards.scryfall.io/normal/front/e/3/e3d97a02-9187-4dbc-a511-2a15ca840cda.jpg?1783936415"
"bng-11","Kiora, the Crashing Wave Emblem","Emblem — Kiora","","","","At the beginning of your end step, create a 9/9 blue Kraken creature token.","https://cards.scryfall.io/normal/front/e/4/e45f7850-2ebb-4530-9859-f87b4e0e27be.jpg?1783939513"
"msh-2","Hero","Token Creature — Hero","3","2","W","Vigilance","https://cards.scryfall.io/normal/front/e/4/e4a64831-eec5-4fc9-8904-19523af3ca42.jpg?1783902804"
"cmm-25","Elemental","Token Creature — Elemental","3","1","R","Haste","https://cards.scryfall.io/normal/front/e/4/e4a9051b-f964-43f9-877b-ea4f17620ecb.jpg?1783915251"
"khm-9","Zombie Berserker","Token Creature — Zombie Berserker","2","2","B","","https://cards.scryfall.io/normal/front/e/4/e4bbd379-6728-4c6b-b375-295926fe6b00.jpg?1783928080"
"moc-22","Elemental","Token Creature — Elemental","1","1","R","Whenever this creature becomes tapped, it deals 1 damage to target player.","https://cards.scryfall.io/normal/front/e/4/e4c5edb6-58be-4e61-9c3a-699816f9160f.jpg?1783916647"
"dmc-12","Kavu","Token Creature — Kavu","3","3","BGRUW","This creature is all colors. Trample","https://cards.scryfall.io/normal/front/e/5/e50f89a6-26bd-4144-8c4a-ee9f293bd9c4.jpg?1783921131"
"40k-10","Vanguard Suppressor","Token Creature — Astartes Warrior","3","2","U","Flying Whenever Vanguard Suppressor deals combat damage to a player, draw a card.","https://cards.scryfall.io/normal/front/e/5/e5d319cb-4982-4fb9-93d4-1cc846b03c30.jpg?1783920664"
"blb-25","Otter","Token Creature — Otter","1","1","RU","Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)","https://cards.scryfall.io/normal/front/e/6/e6b2c465-c446-4dee-9101-763105dcf813.jpg?1783909764"
"voc-3","Spirit","Token Creature — Spirit","3","3","W","Flying","https://cards.scryfall.io/normal/front/e/6/e6e361f5-a662-495f-a8e5-e4a647833af5.jpg?1783924703"
"tsr-14","Assembly-Worker","Token Artifact Creature — Assembly-Worker","2","2","","","https://cards.scryfall.io/normal/front/e/7/e72daa68-0680-431c-a616-b3693fd58813.jpg?1783927692"
"war-4","Wall","Token Creature — Wall","0","3","W","Defender","https://cards.scryfall.io/normal/front/e/8/e8ae8c31-70cb-44e1-a105-f4d29f1f9356.jpg?1783933354"
"otc-20","Plant Warrior","Token Creature — Plant Warrior","4","2","G","Reach","https://cards.scryfall.io/normal/front/e/8/e8d52626-dc94-4897-9c4a-3e1988fb5e11.jpg?1783911675"
"cmm-77","Ajani Steadfast Emblem","Emblem — Ajani","","","","If a source would deal damage to you or a planeswalker you control, prevent all but 1 of that damage.","https://cards.scryfall.io/normal/front/e/9/e9f9aebc-6eb8-4325-801f-ad2fbbf391b2.jpg?1783915229"
"mid-15","Zombie","Token Creature — Zombie","*","*","BU","Menace (This creature can't be blocked except by two or more creatures.)","https://cards.scryfall.io/normal/front/e/b/eb5fb489-6e46-4359-9c3c-ef1702526e5a.jpg?1783925219"
"dmu-21","Stangg Twin","Token Legendary Creature — Human Warrior","3","4","GR","","https://cards.scryfall.io/normal/front/e/d/edc84f49-86e9-43a2-b98c-a59b1e0c72ed.jpg?1783921124"
"vow-7","Vampire","Token Creature — Vampire","2","3","B","Flying, lifelink","https://cards.scryfall.io/normal/front/e/b/ebd12ac1-d1b2-4e22-9a17-8f3964294e35.jpg?1783924698"
"msh-11","Alien","Token Creature — Alien","1","1","R","Haste This token attacks each combat if able.","https://cards.scryfall.io/normal/front/e/c/eca87cbb-5958-4775-93ce-b1d4c7ef3a99.jpg?1783902802"
"dmu-19","Wurm","Token Creature — Wurm","4","4","G","","https://cards.scryfall.io/normal/front/e/d/edcfb468-6389-4e72-80af-d0d4442e6988.jpg?1783921126"
"cns-4","Ogre","Token Creature — Ogre","4","4","R","","https://cards.scryfall.io/normal/front/e/f/efaa37e5-302e-4b4b-bb2d-6a0f9f80cd3f.jpg?1783939332"
"otj-20","Plot","Card","","","","After you plot a card, you may place the exiled card here. You may cast it as a sorcery on a later turn without paying its mana cost.","https://cards.scryfall.io/normal/front/f/0/f07677af-88a4-4ff5-b591-e1e3ac05235d.jpg?1783911518"
"tdm-10","Zombie Druid","Token Creature — Zombie Druid","2","2","B","","https://cards.scryfall.io/normal/front/f/1/f10d5813-7818-43e8-b08d-4ed8c54d0366.jpg?1783906785"
"m3c-9","Aetherborn","Token Creature — Aetherborn","*","*","B","","https://cards.scryfall.io/normal/front/f/1/f1101ead-ac4c-4975-afd1-e0f6f956251d.jpg?1783911126"
"otj-6","Beau","Token Legendary Creature — Ox","*","*","U","This creature's power and toughness are each equal to the number of lands you control.","https://cards.scryfall.io/normal/front/f/1/f1751016-9461-4250-ac07-afe4f5b41095.jpg?1783911529"
"tdm-6","Spirit","Token Creature — Spirit","1","1","W","","https://cards.scryfall.io/normal/front/f/2/f22410b3-5c0b-4282-9b0b-5ba61229b6e7.jpg?1783906786"
"m3c-22","Tarmogoyf","Token Creature — Lhurgoyf","*","1+*","G","Tarmogoyf's power is equal to the number of card types among cards in all graveyards and its toughness is equal to that number plus 1. (This token's mana cost is {1}{G}.)","https://cards.scryfall.io/normal/front/f/2/f26e1f55-284c-4540-bf5c-ebc7ab9687ab.jpg?1783911122"
"znr-9","Hydra","Token Creature — Hydra","*","*","BG","","https://cards.scryfall.io/normal/front/f/2/f2ad0395-190d-4779-81b7-2832dc257828.jpg?1783929498"
"mh3-19","Rat","Token Creature — Rat","1","1","B","Lifelink","https://cards.scryfall.io/normal/front/f/3/f3054ecd-0f8a-439d-ab7c-129d5aa0ccb2.jpg?1783911115"
"brc-12","Scrap","Token Artifact","","","","","https://cards.scryfall.io/normal/front/f/3/f36fdf0d-035d-4313-87f5-4a2502a20518.jpg?1783919915"
"hou-10","Horse","Token Creature — Horse","5","5","W","","https://cards.scryfall.io/normal/front/f/3/f3dd4d92-6471-4f4b-9c70-cbd2196e8c7b.jpg?1783936066"
"dsk-3","Beast","Token Creature — Beast","4","4","W","This creature can't attack or block alone.","https://cards.scryfall.io/normal/front/f/4/f43e18d8-529d-4d63-b627-b9d9fa4f3f38.jpg?1783909266"
"c18-12","Survivor","Token Creature — Survivor","1","1","R","","https://cards.scryfall.io/normal/front/f/4/f4478979-19b6-4524-bbbd-519594c38f5a.jpg?1783934354"
"cmm-44","Phyrexian Myr","Token Artifact Creature — Phyrexian Myr","1","1","","","https://cards.scryfall.io/normal/front/f/4/f4ef9889-e61d-4733-b27c-9e78aea8e84b.jpg?1783915243"
"blb-18","Manifold Mouse","Token Creature — Mouse Soldier","1","1","R","At the beginning of combat on your turn, target Mouse you control gains your choice of double strike or trample until end of turn. (This token's mana cost is {1}{R}.)","https://cards.scryfall.io/normal/front/f/5/f5067c54-0f31-40e6-9ead-5d0183c9f00a.jpg?1783909766"
"tla-3","Spirit","Token Creature — Spirit","1","1","","This token can't block or be blocked by non-Spirit creatures.","https://cards.scryfall.io/normal/front/f/5/f59eba51-458a-40e0-b754-999f91d5d839.jpg?1783904748"
"spm-2","Illusion Villain","Token Creature — Illusion Villain","3","3","U","","https://cards.scryfall.io/normal/front/f/6/f67d6b6d-c57e-431f-ae80-a9658d628827.jpg?1783905184"
"neo-3","Samurai","Token Creature — Samurai","2","2","W","Vigilance","https://cards.scryfall.io/normal/front/f/6/f68e5337-6e44-4f8f-a102-2f97b433beea.jpg?1783923716"
"gk1-6","Soldier // Goblin","Token Creature — Soldier // Token Creature — Goblin","","","","","https://cards.scryfall.io/normal/front/f/7/f78c0976-83c4-4694-a93f-13046902cdd9.jpg?1783934009"
"40k-6","Ultramarines Honour Guard","Token Creature — Astartes Warrior","2","2","W","Other creatures you control get +1/+1.","https://cards.scryfall.io/normal/front/f/7/f7d6c117-0924-404a-9b06-5c28b830d316.jpg?1783920666"
"tmt-2","Dinosaur Soldier","Token Creature — Dinosaur Soldier","2","2","W","","https://cards.scryfall.io/normal/front/f/8/f8845523-62d5-451c-aa20-780c64bb44b3.jpg?1783904005"
"iko-8","Dinosaur","Token Creature — Dinosaur","1","1","R","Haste","https://cards.scryfall.io/normal/front/f/9/f918b740-1984-4090-8886-9e290a698b95.jpg?1783930944"
"lci-12","Fungus Dinosaur","Token Creature — Fungus Dinosaur","*","*","G","","https://cards.scryfall.io/normal/front/f/9/f92f2858-e524-4d23-b947-d4dff20e7f59.jpg?1783913606"
"blc-16","Shark","Token Creature — Shark","3","3","U","","https://cards.scryfall.io/normal/front/f/9/f9424ef2-d271-4929-83e0-12775420bac3.jpg?1783909757"
"zen-8","Elemental","Token Creature — Elemental","7","1","R","Trample, haste","https://cards.scryfall.io/normal/front/f/9/f9e12780-9c25-4cb0-b1ff-a36ca50b19d8.jpg?1783942177"
"mid-10","Ooze","Token Creature — Ooze","*","*+1","G","This creature's power is equal to the number of card types among cards in your graveyard and its toughness is equal to that number plus 1.","https://cards.scryfall.io/normal/front/f/a/faa10292-f358-48c1-a516-9a1eecf62b1d.jpg?1783925222"
"m19-16","Tezzeret, Artifice Master Emblem","Emblem — Tezzeret","","","","At the beginning of your end step, search your library for a permanent card, put it onto the battlefield, then shuffle your library.","https://cards.scryfall.io/normal/front/f/a/faa83538-e94d-4842-ba9c-812187ecfa0b.jpg?1783934463"
"c14-15","Horror","Token Creature — Horror","*","*","B","","https://cards.scryfall.io/normal/front/f/a/fadae5ee-1973-4905-8b37-69e826523905.jpg?1783938797"
"neo-13","Keimi","Token Legendary Creature — Frog","3","3","BG","Whenever you cast an enchantment spell, each opponent loses 1 life and you gain 1 life.","https://cards.scryfall.io/normal/front/f/b/fbb5b3f9-0012-4deb-b795-c377cdfe546b.jpg?1783923712"
"roe-2","Elemental","Token Creature — Elemental","*","*","R","","https://cards.scryfall.io/normal/front/f/d/fd0c9fb3-5f4c-47f9-a9b3-369d4936de60.jpg?1783941946"
"m21-8","Goblin Wizard","Token Creature — Goblin Wizard","1","1","R","Prowess (Whenever you cast a noncreature spell, this creature gets +1/+1 until end of turn.)","https://cards.scryfall.io/normal/front/f/d/fd7094d6-6e23-47f2-a9da-4dd680294ac8.jpg?1783930592"
"soc-19","Elemental","Token Creature — Elemental","*","*","RU","Flying, haste","https://cards.scryfall.io/normal/front/f/e/fe42cba4-e00f-4e34-8e26-99721727dced.jpg?1783903569"
"fin-21","Elemental","Token Creature — Elemental","2","2","BGRUW","This token is all colors.","https://cards.scryfall.io/normal/front/f/e/fe592a5c-5e6e-40ed-8818-f4651bcf2fe8.jpg?1783906130"
"ktk-10","Spirit Warrior","Token Creature — Spirit Warrior","*","*","BG","","https://cards.scryfall.io/normal/front/f/e/febc7ce0-387f-413c-a387-2952b990ff3f.jpg?1783939037"
"bro-11","Zombie","Token Artifact Creature — Zombie","3","3","","","https://cards.scryfall.io/normal/front/f/e/fef47d03-9050-48ed-994f-f72582967dbd.jpg?1783919902"
"woe-9","Elemental","Token Creature — Elemental","4","4","UW","","https://cards.scryfall.io/normal/front/f/f/ff615495-a230-484e-a858-ead84f880bdd.jpg?1783914991"
